dataHoraInicio,dataHoraFim,uriEvento,tipoDiscurso,urlTexto,urlAudio,urlVideo,keywords,sumario,transcricao,id,titulo,dataHoraInicio,dataHoraFim
2021-05-11T17:32,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F5%2F2021&txPagina=76&txSuplemento=&enviar=Pesquisar,,,"PRC 35/2021, PROJETO DE RESOLUÇÃO DA CÂMARA DOS DEPUTADOS, ALTERAÇÃO, REGIMENTO INTERNO DA CÂMARA DOS DEPUTADOS, USO DA PALAVRA, LIMITAÇÃO, ATUAÇÃO PARLAMENTAR, MINORIA PARLAMENTAR, RETIRADA, PAUTA (PROCESSO LEGISLATIVO), REQUERIMENTO DE URGENCIA.","Apelo à Presidência de retirada de pauta do requerimento de apreciação em regime de urgência do Projeto de Resolução nº 35, de 2021, sobre alteração dos arts. 9, 10, 65, 66, 67, 84, 89, 117, 122, 155, 157, 161, 162, 163, 177, 178, 185, 186, 192 e 193 do Regimento Interno da Câmara dos Deputados, para reordenação do uso da palavra em sessão e para a disposição sobre o tempo de duração das sessões.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, hoje nós tivemos a visita do Ministro da Economia, que, quando percebeu o número de perguntas, fugiu. Esse é um ataque direto ao Parlamento. É um desrespeito ao Parlamento.
Nós verificamos uma posição da AGU dando aval para o Presidente, que tem o dobro do salário, e para os generais aposentados do seu entorno, como o Vice-Presidente, ganharem mais de 60 mil reais.
Nós não estamos discutindo com profundidade a pandemia da COVID-19 e as consequências da inflação, mas colocamos a modificação do Regimento aqui. O senhor Democracia, Ulysses Guimarães, colocou-o em prática e até hoje não foi modificado, independentemente de governos, inclusive quando ocorreu o golpe no Governo Michel Temer.
Eu gostaria que V.Exa. fizesse uma reflexão: esta matéria em regime de urgência modifica um rito, e sobremaneira a Oposição será prejudicada. Hoje nós somos Oposição, amanhã seremos Governo. O importante é a perenidade da democracia. V.Exa. assumiu esta Casa há pouco tempo, e já coloca em pauta matéria tão polêmica como esta. Tenha certeza, Deputado, que V.Exa. fez compromissos com determinada parte da base, mas não está fazendo compromisso com a democracia.
Então, eu queria fazer um apelo para que não seja aprovado esse regime de urgência, porque nós estamos rasgando a democracia. Essa mácula, sem dúvida nenhuma, ficará na sua história política. Por favor, retire a urgência!",171617,Ordem do Dia,,
2021-05-11T18:24,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F5%2F2021&txPagina=91&txSuplemento=&enviar=Pesquisar,,,"ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE ENCERRAMENTO DE DISCUSSÃO, PL 3515/2015, PROJETO DE LEI ORDINÁRIA, PARTIDO DOS TRABALHADORES (PT).","Orientação de bancada na votação do requerimento de encerramento da discussão e do encaminhamento do Projeto de Lei nº 3.515, de 2015, sobre alteração das Leis de nºs: 8.078, de 1990 (Código de Defesa do Consumidor); 10.741, de 2003 (Estatuto do Idoso), para aperfeiçoamento da disciplina do crédito ao consumidor e disposição sobre a prevenção e o tratamento do superendividamento;  e 9.492, de 1997.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Presidente, o PT entende a importância de continuar o debate, afinal de contas, nós estamos falando de um tema que atinge 66% da população brasileira por endividamento. Isto é muito grave. É um processo em que, além da pandemia, do processo inflacionário e do desemprego, há o chamado endividamento passivo e não há governabilidade. Exemplos: doença e desemprego.
Como foi dito pelo Deputado Henrique Fontana, do PT do Rio Grande do Sul, para as empresas há recuperação judicial, mas não há recuperação para a pessoa física. Este projeto foi elaborado pelo Senador Sarney, que não é pessoa de esquerda. Ele se baseou numa legislação francesa.
Portanto há importância em continuar o debate. Isso atinge milhões de brasileiros. Portanto, vamos continuar o debate.",171617,Ordem do Dia,,
2021-05-11T18:56,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F5%2F2021&txPagina=102&txSuplemento=&enviar=Pesquisar,,,"ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE DESTAQUE DE VOTAÇAO EM SEPARADO, DISPOSITIVO LEGAL, SUBSTITUTIVO, PL 3515/2015,  PROJETO DE LEI ORDINÁRIA, PARTIDO DOS TRABALHADORES (PT), VOTO CONTRÁRIO.","Orientação de bancada na votação da Subemenda Substitutiva Global oferecida pelo Relator da Comissão Especial ao Projeto de Lei nº 3.515, de 2015, sobre alteração das Leis de nºs: 8.078, de 1990 (Código de Defesa do Consumidor); 10.741, de 2003 (Estatuto do Idoso), para aperfeiçoamento da disciplina do crédito ao consumidor e disposição sobre a prevenção e o tratamento do superendividamento;  e 9.492, de 1997, ressalvados os destaques.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Orientamos ""não"" ao texto, Sr. Presidente.
Entendemos a importância da emenda apresentada pelo Republicanos. Esta emenda importante protege o consumidor contra práticas abusivas, principalmente em relação a pagamentos de bens e serviços utilizados.
Portanto, orientamos ""não"" ao texto e ""sim"" ao destaque, que é muito importante.
Para este momento, Sr. Presidente, este projeto é salutar. 
Eu estranho, com todo o respeito ao Partido Novo, que ele consegue discutir, não faz questionamentos em relação à recuperação judicial das empresas e nem em relação a matéria que cria custos para a população, e ainda fala de endividamento, principalmente do devedor passivo, que está desempregado, doente. 
É uma matéria fundamental e suprapartidária, que teve sua origem no Senado...
(Desligamento automático do microfone.)",171617,Ordem do Dia,,
2021-05-11T19:08,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F5%2F2021&txPagina=107&txSuplemento=&enviar=Pesquisar,,,"ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE DESTAQUE DE VOTAÇAO EM SEPARADO, EMENDA DA PLENÁRIO,  PL 3515/2015,  PROJETO DE LEI ORDINÁRIA, PORTIDO DOS TRABALHADORES (PT), VOTO FAVORÁVEL.","Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 9, apresentada ao Projeto de Lei nº 3.515, de 2015, sobre alteração das Leis de nºs: 8.078, de 1990 (Código de Defesa do Consumidor); 10.741, de 2003 (Estatuto do Idoso), para aperfeiçoamento da disciplina do crédito ao consumidor e disposição sobre a prevenção e o tratamento do superendividamento;  e 9.492, de 1997.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - O PT vota ""sim"", Sr. Presidente, reconhecendo a importância dessa emenda apresentada pelo PSB.
Estamos vivendo um processo de superendividamento e, portanto, é necessário fazermos algumas reflexões: a concessão irresponsável do crédito fácil, a massificação do acesso ao crédito de forma indiscriminada, o nível insuportável de assédio para oferta de crédito, a publicidade agressiva, a falta de uma educação financeira, tudo isso aliado à questão da pandemia. 
Diferentemente do que foi manifestado pelo companheiro do NOVO, cremos que esse projeto estabelece, sim, que o Juiz possa ser um balizador do processo e defina na conciliação esse débito que hoje aflige mais de 30 milhões de pessoas no Brasil, conforme dados da Confederação Nacional do Comércio. 
Portanto...
(Desligamento automático do microfone.)",171617,Ordem do Dia,,
2021-05-11T19:12,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F5%2F2021&txPagina=109&txSuplemento=&enviar=Pesquisar,,,"ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE DESTAQUE DE VOTAÇAO EM SEPARADO, DISPOSITIVO LEGAL,  SUPRESSÃO, PL 3515/2015,  PROJETO DE LEI ORDINÁRIA, PARTIDO DOS TRABALHADORES (PT).","Orientação de bancada na votação do requerimento de destaque supressivo do artigo 104-B da Lei 8.078, de 1990 (Código de Defesa do Consumidor) alterado pelo artigo 1º do Substitutivo apresentado ao Projeto de Lei nº 3.515, de 2015, sobre alteração das Leis de nºs: 8.078, de 1990 (Código de Defesa do Consumidor); 10.741, de 2003 (Estatuto do Idoso), para aperfeiçoamento da disciplina do crédito ao consumidor e disposição sobre a prevenção e o tratamento do superendividamento;  e 9.492, de 1997.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PT vota ""sim"" ao texto, entendendo que a emenda do Partido Novo é teratológica. Ela deforma todo o conteúdo do seu texto.
O projeto apresentado pelo Senador José Sarney é fundamental. Primeiro, ele é baseado na legislação francesa e diz que o processo de repactuação da dívida terá audição conciliatória, presidida por juiz de direito ou conciliador, com a presença de todos os credores, dando a temporalidade de plano de pagamento de 5 anos, e tem, logicamente, força de título executivo.
Neste momento que estamos atravessando, só quem ganha dinheiro é o sistema financeiro, e há mais de 30 milhões de pessoas endividadas. É fundamental o texto.
Votamos ""sim"" ao texto.",171617,Ordem do Dia,,
2021-05-12T14:28,,,BREVES COMUNICAÇÕES,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=13%2F5%2F2021&txPagina=&txSuplemento=&enviar=Pesquisar,,,"INFRAESTRUTURA URBANA, PARTIDO DOS TRABALHADORES (PT), PROJETO DE ENGENHARIA, GOVERNO FEDERAL, CANAL, AQUEDUTO, HABITAÇÃO DE INTERESSE SOCIAL, VIADUTO, POLÍCIA RODOVIÁRIA FEDERAL, MACEIÓ (AL), OBRA, INAUGURAÇÃO, ALAGOAS, CORONAVÍRUS, PANDEMIA, GENOCÍDIO, AGLOMERAÇÃO, JAIR BOLSONARO, PRESIDENTE DA REPÚBLICA, INAUGURAÇÃO, ANÁLISE.",Protesto contra a inauguração de obras prontas pelo Presidente Jair Bolsonaro no Estado de Alagoas.,"O SR. PAULÃO (PT - AL. Sem revisão do orador.) - Sr. Presidente, gostaria de cumprimentar V.Exa. e de dizer que o Presidente Bolsonaro, conhecido como genocida, agora vai ter outro título: engenheiro de obra pronta. Amanhã, dia 13, quinta-feira, ele fará uma programação em Alagoas, na área de engenharia, inaugurando três obras, sendo que mais de 90% são fruto do trabalho dos Governos do PT, de Lula e Dilma, do próprio Governo Temer e menos de 10% são do atual Governo.
A primeira é o Canal do Sertão, uma obra hídrica importante no Alto Sertão que o Presidente Lula iniciou. Obra essa que teve mais de 2 bilhões de reais de investimento, mas que, neste Governo, teve pouco mais de 100 milhões de reais. Ele visitará essa obra. A segunda obra é a do chamado Viaduto da Polícia Rodoviária Federal, aqui em Maceió, um anel viário, também do Governo Dilma e do Governo Temer, na qual praticamente não houve ação nenhuma dele.
E a terceira é o conjunto habitacional para trabalhadores, aqui no Bairro Tabuleiro dos Martins, onde praticamente não há nenhum recurso. Há um detalhe: foi o Governo do Bolsonaro que destruiu a moradia quando retirou todo o orçamento para a habitação popular.
A vinda dele a Alagoas, é claro, inaugurando obras, não é bem-vinda. No Estado de Alagoas, temos orgulho de dizer que, se houvesse o processo eleitoral, ele seria derrotado. As pesquisas demonstram também que a Capital, que sempre foi mais conservadora, também o derrotaria. Além disso, a inauguração do Viaduto da Polícia Rodoviária, que, praticamente, é vizinho da Universidade Federal de Alagoas, fez um corte e vai paralisar as atividades da universidade.
Presidente genocida, que agora é um engenheiro de obra pronta, é uma pena que, num momento como este de pandemia, de forma prudencial, não possa haver aglomeração. Se estivéssemos em tempos normais, tenho certeza absoluta de que os partidos de esquerda e os movimentos sociais iriam fazer grandes mobilizações, colocando na ordem do dia uma frase que está na garganta do Brasil: fora, Bolsonaro! Fora, genocida!
Muito obrigado, Sr. Presidente.",171617,Breves Comunicações,,
2021-05-13T10:28,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=14%2F5%2F2021&txPagina=48&txSuplemento=&enviar=Pesquisar,,,"DIA DA ABOLIÇÃO DA ESCRAVATURA NO BRASIL, HOMENAGEM.
INFRAESTRUTURA URBANA, PARTIDO DOS TRABALHADORES (PT), PROJETO DE ENGENHARIA, GOVERNO FEDERAL, CANAL, AQUEDUTO, HABITAÇÃO DE INTERESSE SOCIAL, VIADUTO, POLÍCIA RODOVIÁRIA FEDERAL, MACEIÓ (AL), OBRA, INAUGURAÇÃO, ALAGOAS, CORONAVÍRUS, PANDEMIA, GENOCÍDIO, AGLOMERAÇÃO, JAIR BOLSONARO, PRESIDENTE DA REPÚBLICA, ARTHUR LIRA, PRESIDENTE DA CÂMARA DOS DEPUTADOS, PARTICIPAÇÃO, ANÁLISE.
REFORMA PREVIDENCIÁRIA, REGIMENTO INTERNO DA CÂMARA DOS DEPUTADOS, ALTERAÇÃO, PRIVATIZAÇÃO, PAUTA (PROCESSO LEGISLATIVO), CRÍTICA.
LICENCIAMENTO AMBIENTAL, LIBERAÇÃO, CRÍTICA.","Transcurso do Dia da Abolição da Escravatura. Protesto contra a presença do Presidentes da República, Jair Bolsonaro, e da Câmara dos Deputados, Arthur Lira, no Estado de Alagoas para inauguração de obras.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, hoje é 13 de maio, uma data que tem uma simbologia pouco institucional, mas muito importante. O movimento negro considera o dia 20 de novembro... 
Aqui em Alagoas, nós estamos recebendo o genocida Bolsonaro. O nosso aeroporto tem o nome de Zumbi dos Palmares, símbolo da luta pela resistência. E quem chega agora a Alagoas? Dois feitores: o genocida Bolsonaro e o Presidente da Câmara, Arthur Lira, os feitores que destroem os direitos e o serviço público, os feitores que fazem a reforma da Previdência e as privatizações, os feitores que aprovam uma matéria simbólica como esta, liberando o licenciamento ambiental para passarem a boiada, os feitores que mudam o Regimento para esmagar as minorias.
O Presidente genocida veio inaugurar três obras, obras feitas pelo Presidente Lula, pela Presidente Dilma e pelo Michel Temer. Ou seja, o Presidente é um engenheiro de obra pronta.
Por isso, a resistência dos movimentos sociais começou, hoje pela manhã, no aeroporto, colocando claramente a palavra de ordem: Bolsonaro é genocida! Não é bem-vindo à terra de Zumbi e Dandara, que são a marca da luta!
Nós protestamos contra dois feitores da história: Bolsonaro e o Presidente da Câmara, Arthur Lira.
Muito obrigado, Sr. Presidente.",171617,Ordem do Dia,,
2021-05-18T15:48,,,BREVES COMUNICAÇÕES,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=19%2F5%2F2021&txPagina=&txSuplemento=&enviar=Pesquisar,,,"DIA NACIONAL DA LUTA ANTIMANICOMIAL, PAULO DELGADO, EX-DEPUTADO FEDERAL, PROFISSIONAL DE SAÚDE, ALAGOAS, MARIA DERIVALDA ANDRADE, DIRETORA, HOSPITAL DE CUSTÓDIA E TRATAMENTO PSIQUIÁTRICO, BRASKEM, CRIME AMBIENTAL, MACEIÓ (AL), JOÃO HENRIQUE CALDAS, PREFEITO, PACIENTE, SAÚDE PÚBLICA.","Transcurso do Dia Nacional da Luta Antimanicomial. Urgente necessidade de transferência da sede do Hospital Psiquiátrico Portugal Ramalho, diante do comprometimento de sua estrutura em decorrência das atividades da empresa petroquímica Brasken, em Maceió, Estado de Alagoas.","O SR. PAULÃO (PT - AL. Sem revisão do orador.) - Sr. Presidente, quero destacar que hoje, dia 18 de maio, é o Dia da Luta Antimanicomial. 
Eu tive oportunidade, quando fui Vereador por Maceió, em 1997, de recepcionar companheiras importantes dessa luta, como a psicóloga Lailsa, a assistente social Hosana, a Dirce. Naquele momento, havia esse debate num plano nacional, através de um companheiro do PT de Minas Gerais, o então Deputado Paulo Delgado.
É uma luta em que ainda há muito preconceito. Afinal de contas, trata-se de segmento que a sociedade ainda não prioriza. Portanto, eu queria fazer este registro e referir-me a todos os profissionais que no Brasil realizam essa luta, que têm toda uma dedicação à luta antimanicomial. 
Neste momento, dedico essa luta em Alagoas à Diretora do Hospital Psiquiátrico Portugal Ramalho, a companheira Maria Derivalda Andrade, e, em sua pessoa, a todos os demais profissionais. Esse hospital está sendo vítima, assim como mais de 40 mil pessoas, do maior crime ambiental já havido em Maceió - eu diria, um dos maiores do Brasil -, praticado pela Braskem, um afundamento que prejudicou mais de 40 mil pessoas. Esse hospital está na área. Começa a agravar a situação da estrutura. 
A junta técnica, formada pelo Município e pela própria Braskem, não deu celeridade aos procedimentos, porque a responsabilidade pela compra de terreno para um novo hospital compete à empresa. Eu já tive oportunidade de falar várias vezes com a representação da Defensoria Pública da União e com o Ministério Público Federal. É necessário dar celeridade, porque percebemos que existe um ato proposital para que a Braskem não transfira o hospital com rapidez. A Defensoria deveria, sim, ser a defesa do Município de Maceió. Portanto, cobro a responsabilidade do Prefeito JHC, que não está priorizando essa situação. É urgente a transferência do Hospital Psiquiátrico Portugal Ramalho! Sua estrutura está ameaçando os pacientes. Em nome do Dia da Luta Antimanicomial, que haja essa transferência!
Sr. Presidente, peço que o meu pronunciamento seja divulgado nos meios de comunicação da Casa, em especial no programa A Voz do Brasil.",171617,Breves Comunicações,,
2021-05-19T13:28,,,BREVES COMUNICAÇÕES,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=20%2F5%2F2021&txPagina=&txSuplemento=&enviar=Pesquisar,,,"CARLOS BOLSONARO, VEREADOR, RIO DE JANEIRO (RJ), LOBBY, TECNOLOGIA, ESPIONAGEM, ISRAEL, DENUNCIA.
INVESTIGAÇÃO, EDUARDO PAZUELLO, EX-MINISTRO DE ESTADO DA SAÚDE, FAMILIA,  JAIR BOLSONARO, PRESIDENTE DA REPUBLICA, IMPEACHMENT, DEFESA.
MPV 1031/2021, MEDIDA PROVISORIA, PRIVATIZAÇÃO, CENTRAIS ELÉTRICAS BRASILEIRAS  (ELETROBRAS), CONTRARIO.","Apresentação, à Comissão de Relações Exteriores e de Defesa Nacional, de requerimento de convite ao Ministro da Justiça e Segurança Pública; ao Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e ao Diretor-Geral da Agência Brasileira de Inteligência - ABIN, para esclarecimento ao órgão da realização, pelo Vereador Carlos Bolsonaro, de lobby para obtenção do sistema de espionagem com tecnologia israelense - Sistema Pegasus. Investigação de denúncia veiculada pelo Jornal Nacional, a respeito da gestão do ex-Ministro da Saúde, general Eduardo Pazuello. Defesa de abertura, pela Casa, de processo de impeachment contra o Presidente Jair Bolsonaro, e de CPI para investigação de denúncias envolvendo o Ministério da Saúde e a família Bolsonaro. Posicionamento dos partidos da Esquerda contrário à aprovação da Medida Provisória nº 1.031, de 2021, acerca da privatização das Centrais Elétricas Brasileiras S/A - ELETROBRAS.","O SR. PAULÃO (PT - AL. Sem revisão do orador.) - Sr. Presidente, eu queria parabenizar o jornalismo da Folha de S.Paulo, que conseguiu trazer uma grande denúncia de atentado ao Estado Democrático de Direito. Isso envolve um filho do Presidente Bolsonaro, o Vereador Carlos Bolsonaro, que está fazendo lobby para que o Ministério da Justiça contrate, sem licitação - veja a gravidade! -, um sistema de espionagem, de arapongagem, chamado Pegasus, uma tecnologia israelense, sem consultar o GSI e muito menos a ABIN. E há um detalhe: esse sistema não precisa de autorização judicial para invadir a privacidade de qualquer cidadão brasileiro.
Isso é muito grave, Sr. Presidente! É por isso, como integrante da CREDEN, que eu estou apresentando um requerimento para solicitar a presença do Ministro da Justiça e da representação do GSI e da ABIN a fim de que possamos esclarecer esse atentado à democracia. O filho do Presidente, mais uma vez, influencia esse Governo.
Também é necessário analisar a gestão do ex-Ministro General Pazuello com seus amigos militares e da representação do Ministério da Saúde no Rio de Janeiro, envolvida em falcatruas, como denunciado pelo Jornal Nacional. A marca deste Governo é a corrupção.
Infelizmente, nesta Casa, é necessário que o Presidente Arthur Lira coloque como prioridade o processo de impeachment não só do Presidente, mas tenha a coragem de criar uma CPI para apurar as falcatruas do Carlos Bolsonaro, do Ministério da Saúde, da rede de milicianos.
Em vez disso, ele quer pautar a Medida Provisória nº 1.031, de 2021, para privatizar a ELETROBRAS. Se esse projeto for aprovado, será de lesa-pátria. E é por isso que a bancada do PT e as dos partidos de esquerda, com seus vários Parlamentares, tenho certeza, vão dizer um ""não"" à privatização da ELETROBRAS. Não podemos privatizá-la!
Vamos apurar as falcatruas da família Bolsonaro!",171617,Breves Comunicações,,
2021-05-20T13:52,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=21%2F5%2F2021&txPagina=114&txSuplemento=&enviar=Pesquisar,,,"CARLOS BOLSONARO, VEREADOR, RIO DE JANEIRO (RJ), LOBBY, TECNOLOGIA, ESPIONAGEM, ISRAEL, DENUNCIA.","Apresentação, à Comissão de Relações Exteriores e de Defesa Nacional, de requerimento de convite ao Ministro da Justiça e Segurança Pública; ao Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e ao Diretor-Geral da Agência Brasileira de Inteligência - ABIN, para esclarecimento ao órgão da realização, pelo Vereador Carlos Bolsonaro, de lobby para obtenção do sistema de espionagem com tecnologia israelense - Sistema Pegasus.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu queria informar que apresentei requerimento na CREDN, como sou integrante, para convidar o Ministro da Justiça e Segurança Pública, o Ministro do GSI e o Diretor-Geral da ABIN.
O objetivo do requerimento é que se possa esclarecer o lobby que o Vereador Carlos Bolsonaro está fazendo no sentido de conseguir o sistema Pegasus, que é um sistema de espionagem com tecnologia israelense, no valor de 25 milhões de reais. Com esse sistema, faz-se escuta sem autorização judicial. Isso é gravíssimo para o Estado Democrático de Direito.
Espero que na CREDN os outros pares possam participar. Já tivemos o apoiamento do Deputado Rui Falcão, do Deputado Carlos Zarattini, do Deputado Zé Carlos, do Deputado Patrus Ananias, do Deputado Henrique Fontana, do Deputado Arlindo Chinaglia e da Deputada Perpétua Almeida.
Muito obrigado, Sr. Presidente.",171617,Ordem do Dia,,
2021-05-26T17:16,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=27%2F5%2F2021&txPagina=176&txSuplemento=&enviar=Pesquisar,,,"ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE URGÊNCIA, PL 3819/2020, PROJETO DE LEI ORDINÁRIA, PARTIDO DOS TRABALHADORES (PT), VOTO CONTRÁRIO.","Orientação de bancada na votação do requerimento de apreciação em regime de urgência do Projeto de Lei nº 3.819, de 2020, relativo à alteração da Lei nº 10.233, de 2001, com vista ao estabelecimento de critérios de outorga, mediante autorização, para o transporte rodoviário interestadual e internacional de passageiros.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - O PT vota ""não"", Sr. Presidente, com todo o respeito ao Deputado Silas Câmara, porque o projeto prejudica principalmente as pequenas empresas e não favorece o processo de concorrência, como disse o Deputado Henrique Fontana. Ele veda a intermediação de bilhetagem. Obriga, praticamente, a que só as rodoviárias e as empresas vendam passagens. Hoje, há agências de turismo que facilitam o processo de venda. É outra burocracia. Além disso, ele define um aporte mínimo, o capital mínimo de 2 milhões de reais para as empresas. 
Então, há uma contradição na fala do Deputado Silas - logo ele, que é da Região Amazônica. Como o projeto vai fortalecer as pequenas empresas? 
Por todas essas falhas, entendemos que este projeto não merece urgência. Portanto votamos ""não"". 
O PT vota ""não"", Sr. Presidente.",171617,Ordem do Dia,,
2021-05-26T17:36,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=27%2F5%2F2021&txPagina=183&txSuplemento=&enviar=Pesquisar,,,"CONTRÁRIO, PRIORIDADE, PAUTA (PROCESSO LEGISLATIVO), PL 1595/2019, PROJETO DE LEI ORDINÁRIA, DIRETRIZES, PREVENÇÃO, COMBATE AO TERRORISMO, CRIAÇÃO, SISTEMA NACIONAL CONTRATERRORISTA, POLÍTICA NACIONAL CONTRATERRORISTA, MEDALHA DO MÉRITO CONTRATERRORISTA,","Apelo ao Presidente Arthur Lira por não inclusão, na lista das proposições prioritárias, da votação do Projeto de Lei nº 1.595, de 2019, a respeito do estabelecimento de ações contraterroristas, e da alteração das Leis de nºs 10.257, de 2001, e 9.807, de 1.999.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Não, Sr. Presidente. Eu só quero me manifestar em relação a esse discurso do Deputado Vitor Hugo, meu colega da CREDN - Comissão de Relações Exteriores e de Defesa Nacional. Eu sou favorável sempre ao bom debate. Afinal de contas, essa é a essência do Parlamento, mas entendo que não há essa necessidade no momento.
Do mesmo jeito que ele fez um apelo ao Deputado Arthur Lira, eu também queria fazer, mas o meu apelo é para não ser prioridade essa matéria. Antes de nós discutirmos neste momento a tipificação de terrorismo, eu pergunto: qual é a realidade do Brasil?
O que temos que discutir no Brasil é a fome que está voltando, atingindo milhares, milhões de famílias. São 14 milhões de desempregados. A prioridade é a vacinação para todos. Tratar de terrorismo agora é criar um factoide para não discutir a realidade do Brasil. Sou contra essa prioridade.
Muito obrigado, Sr. Presidente.",171617,Ordem do Dia,,
2021-05-27T13:16,,,PELA ORDEM,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=28%2F5%2F2021&txPagina=74&txSuplemento=&enviar=Pesquisar,,,"CONTRÁRIO, PEC 32/2020, PROPOSTA DE EMENDA À CONSTITUIÇÃO, REFORMA ADMINISTRATIVA (2020), PAUTA (PROCESSO LEGISLATIVO), SERVIDOR PÚBLICO, MOVIMENTO DE PROTESTO, MANIFESTAÇÃO PÚBLICA.","Contrariedade à aprovação da Proposta de Emenda à Constituição nº 32, de 2020, sobre a reforma administrativa.","O SR. PAULÃO (PT - AL. Pela ordem. Sem revisão do orador.) - Eu agradeço, Sra. Presidente.
Sra. Presidente, a minha fala é sobre a preocupação com a PEC 32, a reforma administrativa, que o Presidente Bolsonaro quer colocar em pauta e aprovar, com o aval desta Casa e de Paulo Guedes.
Essa reforma coloca os servidores públicos como vilões. Se nós compararmos o Brasil com o principal país capitalista, veremos que, percentualmente, nós temos um número menor de servidores do que os Estados Unidos. E no nosso Brasil, com tanta contradição, é fundamental o papel do Estado.
Por isso, eu tenho certeza de que nós faremos resistência nesta Casa à reforma administrativa contra os servidores públicos do Brasil, até porque, com os números apresentados na CCJC, quando houver mobilização nas redes e nas ruas, nós vamos evitar a sua aprovação.
Muito obrigado, Sra. Presidente.",171617,Ordem do Dia,,
